Date,NEER_120_AE,NEER_120_AF,NEER_120_AG,NEER_120_AL,NEER_120_AM,NEER_120_AN,NEER_120_AO,NEER_120_AR,NEER_120_AT,NEER_120_AU,NEER_120_AZ,NEER_120_BA,NEER_120_BB,NEER_120_BD,NEER_120_BE,NEER_120_BF,NEER_120_BG,NEER_120_BH,NEER_120_BI,NEER_120_BJ,NEER_120_BN,NEER_120_BO,NEER_120_BR,NEER_120_BS,NEER_120_BT,NEER_120_BW,NEER_120_BY,NEER_120_BZ,NEER_120_CA,NEER_120_CD,NEER_120_CF,NEER_120_CG,NEER_120_CH,NEER_120_CI,NEER_120_CL,NEER_120_CM,NEER_120_CN,NEER_120_CO,NEER_120_CR,NEER_120_CV,NEER_120_CY,NEER_120_CZ,NEER_120_DE,NEER_120_DJ,NEER_120_DK,NEER_120_DM,NEER_120_DO,NEER_120_DZ,NEER_120_EA12,NEER_120_EC,NEER_120_EE,NEER_120_EG,NEER_120_ES,NEER_120_ET,NEER_120_FI,NEER_120_FJ,NEER_120_FR,NEER_120_GA,NEER_120_GB,NEER_120_GD,NEER_120_GE,NEER_120_GH,NEER_120_GM,NEER_120_GN,NEER_120_GQ,NEER_120_GR,NEER_120_GT,NEER_120_GW,NEER_120_GY,NEER_120_HK,NEER_120_HN,NEER_120_HR,NEER_120_HT,NEER_120_HU,NEER_120_ID,NEER_120_IE,NEER_120_IL,NEER_120_IN,NEER_120_IQ,NEER_120_IR,NEER_120_IS,NEER_120_IT,NEER_120_JM,NEER_120_JO,NEER_120_JP,NEER_120_KE,NEER_120_KG,NEER_120_KH,NEER_120_KI,NEER_120_KM,NEER_120_KN,NEER_120_KR,NEER_120_KW,NEER_120_KZ,NEER_120_LA,NEER_120_LB,NEER_120_LC,NEER_120_LK,NEER_120_LR,NEER_120_LS,NEER_120_LT,NEER_120_LU,NEER_120_LV,NEER_120_LY,NEER_120_MA,NEER_120_MD,NEER_120_MG,NEER_120_MK,NEER_120_ML,NEER_120_MM,NEER_120_MN,NEER_120_MR,NEER_120_MT,NEER_120_MU,NEER_120_MV,NEER_120_MW,NEER_120_MX,NEER_120_MY,NEER_120_MZ,NEER_120_NA,NEER_120_NE,NEER_120_NG,NEER_120_NI,NEER_120_NL,NEER_120_NO,NEER_120_NP,NEER_120_NZ,NEER_120_OM,NEER_120_PA,NEER_120_PE,NEER_120_PG,NEER_120_PH,NEER_120_PK,NEER_120_PL,NEER_120_PT,NEER_120_PY,NEER_120_QA,NEER_120_RO,NEER_120_RU,NEER_120_RW,NEER_120_SA,NEER_120_SB,NEER_120_SC,NEER_120_SD,NEER_120_SE,NEER_120_SG,NEER_120_SI,NEER_120_SK,NEER_120_SL,NEER_120_SN,NEER_120_SQ,NEER_120_SR,NEER_120_ST,NEER_120_SV,NEER_120_SY,NEER_120_SZ,NEER_120_TD,NEER_120_TG,NEER_120_TH,NEER_120_TJ,NEER_120_TN,NEER_120_TO,NEER_120_TR,NEER_120_TT,NEER_120_TW,NEER_120_TZ,NEER_120_UA,NEER_120_UG,NEER_120_US,NEER_120_UY,NEER_120_UZ,NEER_120_VC,NEER_120_VE,NEER_120_VN,NEER_120_WS,NEER_120_YE,NEER_120_ZA,NEER_120_ZM
2021M12,129.69,68.45,126.53,108.38,91.99,123.72,17.38,4.68,100.06,96.81,93.13,104.30,122.33,96.91,101.57,107.42,111.04,124.29,81.38,97.00,120.44,196.94,51.26,115.39,81.24,96.39,16.95,123.14,86.23,33.60,100.45,99.79,159.30,106.72,88.76,101.94,136.48,64.97,92.93,104.00,105.58,106.12,100.48,126.61,102.47,129.77,68.21,68.08,102.15,138.34,105.77,46.44,103.39,25.62,102.76,89.04,100.86,98.79,82.02,115.70,95.96,21.55,56.78,60.09,93.64,105.06,121.79,106.30,122.85,112.20,89.23,100.12,44.11,69.06,76.71,97.16,154.37,65.22,112.03,31.24,61.90,102.79,55.11,133.25,113.14,78.31,69.25,107.75,100.70,116.17,114.23,89.31,113.51,44.06,99.08,130.09,120.07,65.06,53.32,45.49,112.21,100.24,109.82,38.71,112.25,93.91,57.30,104.46,105.18,51.28,48.57,91.93,92.97,88.73,103.32,27.57,55.99,89.36,61.66,67.98,107.04,38.19,63.59,100.49,79.10,69.02,106.03,126.68,120.87,100.17,105.13,92.20,42.49,79.71,101.67,139.38,123.07,75.82,44.46,77.17,123.35,112.55,71.69,0.65,93.10,122.26,102.87,113.57,35.40,105.95,72.68,15.81,87.46,119.84,1.26,73.97,97.15,110.90,114.73,49.53,56.56,102.82,11.09,111.70,132.26,72.46,30.27,70.29,131.34,125.31,18.87,130.15,0.00,82.97,114.76,23.19,55.81,36.29
2022M01,129.33,67.98,126.15,107.74,92.64,123.39,18.33,4.56,99.88,97.09,93.37,104.16,121.96,96.53,101.35,107.48,110.98,124.03,81.05,96.89,121.18,195.94,52.35,115.43,81.60,95.73,16.84,122.87,87.29,33.51,100.31,99.57,159.31,106.57,91.13,101.85,136.82,64.21,92.66,103.91,105.39,109.39,100.24,126.42,102.26,129.66,67.34,67.69,101.76,138.09,105.89,46.39,103.20,25.08,102.71,88.88,100.68,98.68,83.62,115.51,96.50,21.24,56.65,61.66,93.51,104.97,121.96,105.98,122.53,112.02,88.42,100.08,43.57,70.69,76.64,96.82,153.93,65.94,112.03,31.24,62.23,102.61,54.73,133.04,111.68,77.66,69.52,107.53,101.14,115.58,114.04,88.49,113.39,44.38,96.40,129.85,119.80,64.86,50.85,46.53,112.26,100.07,110.00,38.70,111.50,92.96,57.00,104.40,104.88,51.12,48.53,91.73,92.79,88.08,103.25,27.34,57.36,89.73,61.04,68.86,106.93,37.92,63.40,100.28,80.14,68.83,105.20,126.51,121.03,103.70,104.88,90.41,42.66,80.69,101.49,135.43,122.86,75.79,42.82,76.76,123.18,112.57,71.92,0.65,92.10,123.34,102.74,113.17,34.85,105.82,72.67,15.83,87.37,119.65,0.65,74.88,97.10,110.92,115.88,49.70,56.79,102.88,11.15,111.46,132.70,72.06,29.55,70.58,130.64,124.66,18.92,129.91,0.00,83.71,114.73,25.58,57.03,34.91
2022M02,129.35,76.52,126.03,107.87,93.15,123.19,18.99,4.39,100.01,96.83,93.85,104.31,121.92,96.48,101.55,107.80,111.26,124.01,80.83,97.01,121.57,194.21,55.84,115.45,81.28,95.18,16.91,122.81,86.60,33.43,100.47,99.61,158.45,106.59,92.45,101.96,137.26,65.04,92.03,103.89,105.70,109.67,100.43,126.44,102.55,129.70,68.56,67.16,102.09,137.50,106.31,46.38,103.32,24.65,103.05,88.61,100.84,98.80,83.49,115.47,99.05,20.22,56.43,62.51,93.72,105.16,121.89,106.10,122.42,111.90,88.17,99.96,43.11,71.05,76.54,97.03,150.05,65.45,112.06,31.27,64.17,102.77,54.26,133.14,111.28,77.40,69.29,107.60,100.87,115.44,114.04,88.17,113.42,44.56,94.67,129.78,119.75,64.78,49.57,47.41,112.69,100.19,110.50,38.68,110.18,93.00,56.83,104.55,105.01,50.96,48.41,91.62,92.94,87.66,103.20,27.19,57.32,89.75,60.62,69.71,107.14,37.79,63.29,100.47,79.96,69.09,104.07,126.55,121.04,106.05,104.79,90.37,42.86,80.79,101.59,134.07,122.87,75.84,41.68,76.44,123.22,112.52,73.27,0.64,90.69,123.72,102.89,113.31,34.25,106.00,72.71,15.81,87.38,119.61,0.63,75.61,97.25,111.40,117.97,49.91,56.85,102.73,11.06,111.54,131.71,71.97,29.22,70.83,130.71,127.65,18.98,129.88,0.00,83.54,114.34,24.96,58.07,33.12
2022M03,131.95,82.50,129.28,106.48,94.64,123.99,21.79,4.27,99.90,101.15,100.87,104.31,123.15,98.02,101.10,107.96,112.27,126.19,82.32,96.01,121.83,195.02,59.41,117.14,81.38,94.85,16.52,124.21,87.63,34.20,100.04,98.72,161.11,106.02,94.71,101.41,139.93,68.01,91.82,103.49,105.91,107.45,100.08,128.90,102.16,131.32,71.25,68.18,101.34,138.73,107.64,44.63,102.90,25.06,103.42,89.50,100.33,98.21,83.05,116.47,97.22,18.47,57.32,65.05,92.37,105.03,123.33,105.29,124.14,113.08,89.30,99.63,42.65,67.31,77.84,96.19,151.35,65.79,115.98,32.54,63.14,102.39,55.84,136.16,109.43,78.46,65.17,109.25,104.66,114.18,115.22,87.83,114.94,42.96,95.77,132.79,121.00,51.85,50.90,48.45,115.49,99.92,113.56,39.22,108.99,96.38,57.67,104.61,104.20,51.97,48.56,93.37,92.04,88.60,104.80,27.48,57.27,90.78,61.13,71.50,106.42,38.78,63.91,100.01,82.27,69.30,108.03,128.99,122.96,108.76,105.55,90.38,42.58,77.43,101.22,134.42,125.05,75.88,30.12,77.59,125.48,114.09,75.15,0.52,90.07,124.35,103.27,113.88,34.46,105.62,73.23,16.04,87.01,120.83,0.65,76.97,96.30,111.24,117.81,48.77,56.85,104.32,10.64,112.31,131.01,73.12,30.90,70.49,132.65,131.78,19.77,132.50,0.00,85.01,115.48,23.10,60.08,33.64
2022M04,133.59,84.37,130.83,108.05,98.27,124.38,24.21,4.12,99.33,103.05,97.40,104.06,124.19,98.89,100.53,107.36,110.59,127.44,82.89,95.48,122.53,195.65,62.67,118.19,81.93,94.23,16.20,124.75,88.20,34.54,99.50,98.02,160.84,104.98,93.33,100.80,139.98,68.52,91.13,103.33,105.20,109.12,99.33,130.47,101.39,132.94,71.58,68.35,100.17,139.45,105.30,40.86,102.46,25.11,101.74,89.53,99.81,97.71,82.59,117.19,101.10,18.50,58.02,65.51,91.50,104.54,124.18,104.56,124.93,114.30,89.74,99.61,42.17,67.16,79.03,95.75,152.83,66.34,116.05,32.44,64.30,101.74,55.82,137.82,103.47,78.37,72.61,110.53,106.64,113.19,115.65,88.40,116.34,44.03,93.72,134.81,121.97,41.96,52.44,48.79,111.86,99.51,109.41,39.35,109.42,93.88,58.43,104.10,103.43,51.65,46.33,94.47,91.48,90.67,106.17,27.62,59.13,90.72,61.55,72.16,105.70,39.16,64.14,99.47,82.65,69.48,108.04,130.97,125.25,109.37,106.28,92.17,41.90,78.77,100.88,136.70,127.01,75.60,42.12,78.27,127.49,115.84,75.28,0.52,91.49,125.78,102.38,112.87,33.51,104.75,72.19,16.15,86.66,121.13,0.65,77.32,95.62,110.34,117.94,46.47,56.51,105.58,10.65,112.84,129.94,73.87,29.38,72.31,134.03,135.85,18.75,134.15,0.00,86.35,116.08,30.03,60.90,35.03
2022M05,136.36,85.05,133.39,108.32,101.68,125.67,25.33,4.05,99.29,100.29,96.79,103.63,125.89,99.64,100.51,106.94,109.67,129.74,84.35,95.76,123.15,199.87,61.23,119.82,82.08,95.21,16.39,126.01,87.29,35.31,99.36,97.78,158.16,104.72,91.17,100.59,136.00,65.51,90.21,103.07,105.02,107.52,99.24,133.42,101.56,135.21,72.06,68.73,100.06,142.39,104.37,41.52,102.49,25.45,101.24,89.53,99.75,97.49,80.98,118.32,104.94,18.89,58.90,66.93,90.80,104.44,125.41,104.39,126.77,116.91,90.35,99.14,41.55,65.30,79.24,95.69,148.92,66.40,117.53,32.84,65.01,101.64,56.38,140.34,103.24,79.45,73.63,111.85,104.14,113.48,116.58,87.34,118.35,44.95,87.70,137.67,123.41,37.99,54.16,46.28,110.08,99.51,107.22,39.61,109.85,91.16,59.54,103.14,103.33,51.46,45.80,96.38,91.16,93.41,107.69,27.40,59.39,89.77,63.77,70.30,105.48,39.96,64.76,99.46,78.52,70.15,104.50,133.47,127.69,110.85,108.91,93.00,40.25,78.43,100.95,140.20,129.63,75.44,53.01,79.80,130.10,117.35,76.90,0.53,90.02,126.71,102.13,112.75,32.73,104.42,71.90,16.13,86.24,122.25,0.66,75.46,95.10,110.04,118.06,46.81,56.33,108.83,10.25,114.18,130.36,75.73,28.82,72.02,136.93,140.64,18.80,137.14,0.00,87.52,116.36,29.83,58.48,36.87
2022M06,137.26,85.22,133.81,109.43,109.34,125.92,24.29,3.91,99.44,100.68,96.61,103.84,126.31,94.82,100.80,107.26,109.71,130.35,84.43,95.96,123.71,201.39,60.44,120.24,82.00,94.90,15.31,126.36,88.17,35.40,99.60,98.10,160.56,104.91,90.96,100.82,137.53,67.53,88.40,103.54,105.39,107.70,99.52,134.17,101.89,135.64,72.65,68.94,100.58,142.48,104.06,41.00,102.79,25.42,101.23,89.50,100.03,97.63,80.38,118.64,105.80,18.80,58.95,67.09,90.95,104.73,124.62,104.81,127.19,117.48,90.50,99.92,40.40,63.34,79.48,96.10,148.13,66.00,117.31,32.85,65.30,101.90,57.46,141.14,99.63,79.24,74.28,112.06,104.80,113.55,116.71,87.52,119.38,42.66,78.33,138.33,123.75,38.04,54.23,46.73,109.32,99.70,106.19,39.70,110.34,89.38,59.12,103.65,103.45,52.07,45.61,97.02,91.44,91.74,107.97,22.82,59.91,90.13,63.77,70.96,105.80,40.17,64.95,99.79,77.55,69.55,104.27,134.56,129.08,111.58,109.51,91.69,38.73,78.77,101.20,141.53,130.53,75.81,60.45,80.15,131.06,117.72,77.92,0.53,89.27,127.55,102.08,112.79,32.18,104.61,72.01,15.82,86.57,122.59,0.67,76.03,95.22,110.35,117.29,51.04,56.64,106.51,9.38,114.19,131.33,76.13,28.32,70.27,137.63,145.81,18.85,137.91,0.00,87.72,116.81,27.33,59.31,37.08
2022M07,140.41,87.71,137.74,111.13,115.37,127.83,25.05,3.86,98.75,100.16,98.89,103.45,128.10,94.78,99.93,106.49,108.93,133.09,86.53,94.72,124.50,208.04,58.18,122.24,82.14,95.93,15.41,128.20,87.77,36.52,98.80,97.14,165.31,104.08,84.14,99.99,139.37,61.48,90.76,102.90,104.37,107.77,98.49,137.36,101.07,138.06,73.90,70.71,98.83,147.38,103.37,41.59,102.09,25.94,100.23,90.18,99.08,96.80,80.39,120.00,112.64,18.79,60.23,69.86,89.20,103.84,126.58,103.88,129.54,119.51,91.35,99.29,40.64,61.81,79.48,94.79,148.86,66.13,120.24,33.75,64.45,100.99,58.45,144.20,99.15,80.50,74.89,113.44,104.42,113.30,118.05,87.00,121.66,40.49,79.10,141.81,125.43,38.68,55.53,44.09,108.71,99.07,105.39,40.34,110.89,91.20,59.70,102.94,102.69,53.50,45.88,98.00,90.09,92.16,109.88,23.54,58.78,90.90,66.43,68.97,104.83,41.05,65.70,98.87,77.87,69.81,104.01,137.44,131.74,110.05,112.23,89.35,36.73,76.15,100.61,145.93,133.42,75.41,61.38,81.99,133.82,118.99,80.00,0.54,88.78,128.88,101.62,112.31,31.66,103.73,71.61,15.56,85.99,124.16,0.68,74.21,94.02,109.17,114.97,55.24,57.43,107.96,9.42,115.77,132.65,78.18,26.68,71.17,140.98,145.96,19.34,141.43,0.00,89.19,117.59,26.99,56.85,39.87
2022M08,140.54,87.53,137.86,111.48,117.45,127.70,25.13,3.62,98.48,101.59,99.74,103.25,127.97,93.84,99.55,106.48,108.90,133.08,86.42,94.62,125.23,206.94,60.99,122.34,82.08,95.33,15.84,128.02,87.82,36.51,98.48,96.64,167.71,103.70,88.34,99.67,137.84,62.26,93.67,102.76,103.99,107.62,98.09,137.53,100.66,138.14,75.04,72.94,98.16,146.82,103.20,41.16,101.79,25.87,99.92,90.30,98.74,96.54,80.62,119.97,116.56,17.25,60.16,70.18,88.83,103.58,126.36,103.46,129.46,119.69,91.14,99.10,38.04,61.90,80.12,94.33,156.51,66.20,120.72,33.88,63.52,100.65,58.46,144.31,100.35,79.75,74.80,112.81,105.56,112.71,118.05,86.16,121.77,41.06,77.71,142.16,125.36,38.64,55.40,44.53,108.71,98.82,105.40,40.33,109.46,91.54,59.63,102.84,102.37,49.67,45.46,96.48,89.67,92.52,110.06,23.46,59.88,90.21,66.24,69.43,104.57,40.26,65.39,98.50,80.30,69.15,104.77,137.39,131.30,110.45,111.77,89.44,36.68,76.81,100.34,145.08,133.45,75.92,59.11,81.44,133.88,118.28,78.94,0.54,88.96,129.77,101.46,112.10,31.15,103.48,71.43,14.46,85.67,123.95,0.68,74.61,93.78,109.39,116.25,56.42,57.35,108.04,9.11,115.74,131.49,78.11,23.44,70.46,140.50,148.53,19.50,141.48,0.00,89.09,117.46,26.72,57.39,40.61
2022M09,144.26,91.24,141.02,111.59,118.86,128.92,25.79,3.48,98.64,100.38,101.82,103.41,130.31,95.37,99.90,107.04,108.92,136.20,88.15,95.01,125.60,211.42,61.28,124.78,82.78,96.21,16.29,129.91,86.08,37.37,98.75,96.79,169.19,103.93,88.61,99.85,137.04,61.71,97.58,102.99,104.76,107.98,98.39,141.12,101.32,141.15,76.41,75.68,98.76,149.93,103.63,41.59,102.13,26.43,100.42,90.40,99.03,96.63,77.75,121.58,115.82,16.33,60.95,71.85,88.49,103.94,126.65,103.53,132.01,123.05,91.63,99.14,40.23,61.76,81.79,94.86,153.06,67.24,123.57,34.80,63.87,100.89,59.30,147.70,96.77,81.13,76.81,114.83,104.63,113.04,119.54,83.78,124.28,41.82,76.33,145.61,127.42,39.38,57.37,42.84,108.88,99.08,105.52,40.70,108.42,92.88,60.48,102.90,102.48,47.79,45.30,98.65,89.77,95.75,111.99,24.22,60.68,90.99,68.56,68.50,104.78,40.49,66.12,98.94,78.21,70.38,102.44,141.13,135.11,112.09,115.12,89.21,35.95,76.77,100.68,146.62,137.12,75.95,60.61,82.98,137.53,122.65,79.87,0.55,86.99,130.52,101.59,112.28,30.42,103.60,71.54,13.75,85.89,125.41,0.70,73.45,93.39,110.08,115.86,57.66,57.36,109.54,9.20,117.06,130.12,80.39,23.91,72.41,144.65,150.93,19.85,145.23,0.00,91.17,118.48,27.70,56.00,42.65
2022M10,146.07,93.69,142.47,111.52,122.16,129.83,24.85,3.31,98.97,96.93,103.16,103.40,131.23,95.62,100.21,108.27,109.29,137.84,89.07,95.88,126.06,214.76,62.08,125.95,82.30,96.53,16.77,130.90,84.15,37.84,99.08,97.32,167.07,104.62,86.79,100.24,135.20,58.61,101.03,103.06,105.20,108.25,98.80,143.24,101.78,142.82,76.15,76.71,99.40,152.57,104.11,40.29,102.41,26.71,100.94,90.56,99.32,96.84,78.49,122.26,119.94,12.96,59.52,72.99,88.48,104.34,126.83,104.21,133.21,124.96,91.87,99.16,38.72,59.71,80.66,94.99,149.97,66.33,125.22,35.30,63.68,101.25,59.35,149.72,95.59,81.76,77.19,115.63,101.69,113.63,120.27,82.95,125.60,42.76,73.95,147.45,128.26,39.74,58.49,41.77,109.34,99.28,106.01,40.20,107.65,93.89,59.86,102.75,102.90,48.74,44.30,99.80,89.98,97.01,113.06,24.66,61.21,89.28,69.97,67.50,105.48,40.54,66.43,99.28,76.87,69.96,99.82,142.96,137.21,111.33,117.79,88.34,38.12,75.78,100.89,144.63,138.84,75.87,60.17,83.38,139.43,125.61,80.37,0.56,86.01,131.66,101.88,112.63,27.20,104.15,72.00,13.20,85.83,126.20,0.71,72.64,93.45,112.22,114.93,58.55,57.07,109.93,9.16,118.18,129.06,81.70,24.27,73.48,147.10,153.47,19.92,147.06,0.00,90.17,119.07,27.89,54.91,42.62
2022M11,143.00,90.01,138.37,112.05,121.44,128.65,21.73,3.07,99.55,98.24,101.07,104.06,129.54,92.77,101.08,109.81,110.15,135.05,86.83,97.49,126.58,212.79,61.00,123.49,81.61,95.32,16.90,129.27,84.88,36.72,99.92,98.41,167.32,106.11,89.07,101.30,133.19,55.27,101.91,103.65,106.47,109.44,99.75,140.27,102.48,140.48,74.73,75.19,101.10,150.85,104.68,32.59,103.20,26.01,101.86,90.94,100.26,97.70,79.19,120.95,120.01,10.78,55.77,71.17,90.24,105.55,125.90,105.57,131.05,122.93,90.98,99.62,34.58,61.81,77.71,96.06,149.92,65.37,122.57,34.38,61.82,102.24,58.39,147.77,96.67,79.46,73.78,113.48,102.98,114.93,118.94,85.26,123.59,42.69,71.36,144.39,126.82,38.96,56.33,42.92,109.99,99.84,106.78,40.51,106.16,92.23,57.36,103.44,103.97,47.64,43.20,97.20,91.10,96.06,111.98,24.05,62.35,88.88,67.97,67.97,107.08,39.17,65.41,100.14,77.80,68.13,103.64,139.95,134.45,112.46,115.01,88.35,37.02,77.67,101.45,143.57,135.69,76.43,59.32,81.54,136.79,121.65,79.37,0.55,87.32,132.53,102.39,113.00,24.52,105.39,72.28,12.03,86.49,124.70,0.70,73.28,94.80,114.92,117.22,57.34,56.18,108.71,8.90,116.65,128.60,79.86,23.75,73.42,143.54,158.03,19.33,143.37,0.00,86.01,118.80,27.32,55.61,41.24
2022M12,139.48,88.58,134.38,115.14,119.65,127.46,20.91,2.82,100.12,97.89,100.24,104.64,127.53,89.54,101.86,109.81,111.30,132.06,84.70,98.28,126.66,210.26,60.57,120.88,80.27,94.93,16.49,127.60,83.16,35.65,100.67,99.46,168.28,106.99,91.53,102.19,133.54,55.92,103.70,104.32,107.26,110.57,100.61,136.76,103.29,137.40,72.51,74.01,102.57,147.83,105.82,31.49,103.84,25.27,102.98,90.73,101.03,98.51,80.38,119.46,120.05,13.67,53.13,69.39,91.96,106.28,123.30,106.90,128.71,120.46,90.30,100.20,32.19,62.14,75.78,96.90,147.94,63.38,119.76,33.53,60.79,103.08,57.89,144.68,99.81,77.00,72.67,111.67,102.63,116.46,117.67,87.58,121.18,42.28,68.91,140.45,125.00,38.16,53.95,42.99,111.51,100.32,108.54,40.08,105.77,90.19,54.51,104.53,105.00,46.22,42.25,95.95,92.01,94.03,109.96,23.61,61.56,90.80,66.55,67.18,108.08,37.71,64.36,100.84,77.54,67.35,106.06,136.40,130.71,111.75,112.22,89.08,35.76,78.69,101.92,140.83,132.06,76.91,53.15,78.33,133.30,118.03,78.72,0.54,87.20,132.30,102.95,113.50,22.89,106.53,72.99,11.33,87.31,123.32,0.68,72.90,96.10,114.59,119.41,56.99,56.18,107.11,8.63,115.31,128.46,78.09,23.59,73.39,140.33,159.70,19.05,139.59,0.00,86.82,118.11,26.24,54.82,37.32
2023M01,137.80,85.80,132.61,114.32,118.47,126.51,20.63,2.64,100.34,99.24,100.13,104.68,126.82,87.44,102.28,109.98,111.98,130.52,83.60,98.31,127.55,208.62,60.68,119.38,79.94,77.54,16.17,126.60,83.72,34.87,100.95,99.57,167.40,107.39,96.25,102.50,135.14,56.24,105.86,104.58,108.12,112.33,100.99,134.84,103.84,135.91,70.79,73.76,103.32,145.99,106.59,26.69,104.17,24.85,103.63,90.54,101.42,98.82,79.37,118.80,120.17,13.66,52.29,68.67,92.77,106.99,122.48,107.03,127.59,118.10,89.77,100.96,31.10,64.18,76.05,97.45,146.71,63.08,118.58,33.11,59.73,103.50,57.51,143.88,102.34,75.59,71.80,110.29,103.72,117.17,117.01,89.61,119.94,42.80,68.32,139.05,124.40,37.80,52.23,43.21,112.47,100.60,109.61,40.09,107.22,91.13,54.21,105.01,105.24,45.15,41.39,97.84,92.30,92.34,109.77,23.39,62.96,91.09,65.67,67.23,108.54,36.39,63.57,101.23,76.00,65.94,105.13,134.61,128.24,110.20,110.26,88.69,33.79,78.73,102.20,137.37,130.21,77.17,49.72,76.60,131.68,115.70,78.77,0.54,85.85,132.62,103.22,113.65,21.98,106.87,73.37,11.06,87.88,122.30,,72.89,96.67,114.87,122.93,56.64,56.37,106.38,8.48,114.39,127.11,77.13,23.57,72.76,137.68,158.36,18.88,137.88,0.00,86.27,117.32,24.64,54.92,35.03
2023M02,139.04,87.44,133.42,114.91,120.23,126.61,20.77,2.51,100.34,99.46,101.20,104.92,127.31,87.05,102.40,110.52,112.11,131.36,84.14,98.61,127.84,209.57,61.51,120.04,79.93,95.51,16.00,126.97,83.72,35.06,101.06,99.94,168.36,107.64,100.22,102.66,135.32,55.31,107.78,104.84,108.57,113.63,101.05,135.87,103.92,136.69,71.71,74.14,103.49,146.84,106.85,25.34,104.26,24.94,103.85,90.63,101.49,98.88,79.04,119.13,122.57,12.55,52.80,69.25,92.75,107.25,123.03,107.31,128.19,118.36,90.06,100.87,30.68,66.01,77.49,97.52,143.35,62.98,133.37,33.39,60.21,103.60,57.33,145.25,101.04,75.33,71.71,111.62,103.96,118.01,117.35,88.49,120.78,44.49,69.64,14.07,124.89,38.06,52.21,41.33,112.92,100.65,110.06,40.19,107.27,93.20,55.75,105.01,105.33,45.60,41.12,101.67,92.32,90.02,110.45,23.83,64.45,90.63,67.06,65.44,108.88,36.69,63.60,101.34,74.42,67.02,104.05,135.68,129.21,110.38,110.97,89.60,29.92,77.93,102.28,139.77,131.17,77.41,47.78,76.87,132.73,116.60,80.20,0.54,86.26,133.01,103.31,113.65,21.42,107.07,73.35,10.81,87.88,122.50,,71.31,96.65,115.71,120.93,55.77,56.39,106.82,8.50,114.80,129.19,78.08,23.88,73.74,138.24,161.70,19.07,138.87,0.00,86.32,117.20,24.77,52.67,34.06
2023M03,139.85,90.30,133.60,116.32,122.57,126.76,20.85,2.39,100.51,96.80,102.13,104.75,127.48,86.67,102.61,110.95,112.50,132.04,84.53,99.10,127.50,211.15,61.55,120.66,80.31,95.67,15.85,127.22,82.49,35.22,101.31,100.41,168.65,108.03,99.58,102.97,135.05,55.97,111.83,104.80,108.93,113.93,101.31,136.70,104.25,137.05,73.23,74.68,103.94,147.29,107.30,25.15,104.46,24.97,104.30,90.52,101.71,99.09,79.58,119.34,126.19,12.45,52.44,69.78,92.94,107.54,123.65,107.62,128.60,119.05,90.13,101.21,29.52,66.12,77.17,97.69,140.77,63.60,134.11,33.63,61.75,103.85,58.32,146.06,100.72,73.25,72.13,113.06,101.61,118.60,117.61,86.61,121.20,45.29,70.13,14.13,125.06,42.00,51.57,40.59,113.40,100.78,110.65,40.31,107.14,94.34,55.82,104.96,105.59,46.03,41.16,104.08,92.59,88.51,110.72,24.06,65.45,89.38,67.79,64.65,109.34,36.87,63.59,101.58,72.43,66.66,103.51,136.43,129.95,112.76,112.35,90.18,28.60,78.80,102.44,143.32,131.87,77.23,46.06,76.51,133.52,117.13,81.62,0.53,86.12,133.03,103.48,113.80,20.77,107.40,73.61,10.27,87.97,122.63,,70.72,96.80,116.32,120.00,54.46,56.45,107.02,8.47,114.90,128.40,78.76,24.14,73.28,139.13,163.64,19.21,139.67,0.00,87.16,117.66,24.77,51.85,32.36
2023M04,138.42,91.33,131.31,119.02,121.76,125.63,20.44,2.20,100.98,96.06,102.17,105.35,126.34,85.10,103.35,111.94,113.33,130.74,83.05,100.31,127.25,209.55,63.68,119.87,80.04,95.33,15.70,126.38,83.30,33.87,102.02,101.39,171.01,108.96,99.41,103.82,134.35,58.36,112.95,105.40,109.93,115.65,102.13,135.28,105.02,135.92,73.05,73.90,105.39,145.29,108.33,24.82,105.09,24.60,105.44,90.07,102.46,99.78,80.44,118.57,128.61,12.35,52.27,69.16,94.29,108.35,122.82,108.78,127.40,118.09,89.69,101.57,29.78,68.12,78.84,98.58,138.57,63.19,132.66,33.31,62.52,104.64,57.68,144.73,100.39,69.94,72.34,111.77,101.05,119.60,116.85,85.07,120.07,45.41,68.33,13.92,124.05,42.66,50.37,40.66,114.62,101.24,112.06,40.02,107.29,96.57,54.03,105.90,106.37,45.76,41.30,103.14,93.58,89.94,109.65,23.81,66.34,89.63,67.08,64.21,110.44,36.40,63.09,102.36,71.49,66.26,102.79,135.03,128.96,112.09,111.44,88.76,27.89,80.22,102.93,142.29,130.48,77.46,42.68,74.54,132.25,116.08,80.94,0.52,86.01,132.93,103.95,114.16,19.32,108.39,74.00,9.59,88.62,121.86,,70.52,97.78,117.74,119.89,54.49,56.38,106.32,8.19,114.04,127.50,78.03,24.14,72.91,137.47,164.68,19.26,138.00,0.00,86.83,117.28,25.61,51.41,35.80
